"lex.id","colex.id","lc.id","concepticon.id","concept.ru","concept.en","subentry","aux","opt","excl","orthographic","phonemic","gloss","ipa","def.ru","def.en","cx1","cx1.ru","cx1.en","cx2","cx2.ru","cx2.en","cx3","cx3.ru","cx3.en","gender","notes","todo","lang"
"398",,"398",,"ХУДОЙ","THIN (OF PERSON)",,,,,"хъелла",,,,,,,,,,,,,,,,,,"zilo"
"399",,"399",,"ЖАР, ЛИХОРАДКА","FEVER",,,,,,,,,,,,,,,,,,,,,,,"zilo"
"400",,"400",,"РАНА","WOUND","sg",,,,"ругъун",,,,,,,,,,,,,,,,,,"zilo"
"400",,"400",,,,"pl","aux",,,"ругъумол",,,,,,,,,,,,,,,,,,"zilo"
"401",,"401",,"ПРЫЩ","SPOT","sg",,,,"ц1акара",,,,,,,,,,,,,,,,,,"zilo"
"401",,"401",,,,"pl","aux",,,"ц1акардул",,,,,,,,,,,,,,,,,,"zilo"
"402",,"402",,"ЧИРЕЙ, НАРЫВ","FURUNCLE","sg",,"opt",,"дан",,,,,,,,,,,,,,,,,,"zilo"
"402",,"402",,,,"pl","aux","opt",,"данол",,,,,,,,,,,,,,,,,,"zilo"
"403",,"403",,"МОЗОЛЬ","BLISTER","sg",,,,"рикьил1и гьанк1о",,,,,,,,,,,,,,,,,,"zilo"
"403",,"403",,,,"pl","aux",,,"рикьил1ол гьанк1одул",,,,,,,,,,,,,,,,,,"zilo"
"404",,"404",,"ОПУХОЛЬ","TUMOR","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"404",,"404",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"405",,"405",,"ОПУХАТЬ","SWELL",,,,,"абахо",,,,,,,,,,,,,,,,,,"zilo"
"406",,"406",,"ЧЕСАТЬСЯ, ЗУДЕТЬ","ITCH",,,,,"куликон",,,,,,,,,,,,,,,,,,"zilo"
"407",,"407",,"ГНОЙ","PUS",,,,,"охо",,,,,,,,,,,,,,,,,,"zilo"
"408",,"408",,"ШРАМ","SCAR","sg",,,,"анжи",,,,,,,,,,,,,,,,,,"zilo"
"408",,"408",,,,"pl","aux",,,"анжолдул",,,,,,,,,,,,,,,,,,"zilo"
"409",,"409",,"БОЛЕТЬ (О ЧАСТИ ТЕЛА)","HURT (INTR, OF BODY PART)",,,,,"рукъу",,,,,,,,,,,,,,,,,,"zilo"
"410",,"410",,"ЛЕЧИТЬ","HEAL (TR)",,,,,"в=ашолъи",,,,,,,,,,,,,,,,,,"zilo"
"411",,"411",,"ЯД","POISON",,,,,"загьру",,,,,,,,,,,,,,,,,,"zilo"
"412",,"412",,"УСТАЛЫЙ","TIRED",,,,,"в=агъиб",,,,,,,,,,,,,,,,,,"zilo"
"413",,"413",,"УСТАВАТЬ","GET TIRED",,,,,"в=агъи",,,,,,,,,,,,,,,,,,"zilo"
"414",,"414",,"ОТДЫХАТЬ","REST",,,,,"шанни",,,,,,,,,,,,,,,,,,"zilo"
"415",,"415",,"ЛЕНИВЫЙ","LAZY",,,,,"к1вагьал",,,,,,,,,,,,,,,,,,"zilo"
"416",,"416",,"ЛЫСЫЙ","BALD",,,,,"мияр гьулуниб",,,,,,,,,,,,,,,,,,"zilo"
"417",,"417",,"ХРОМОЙ","LAME",,,,,"рекъу",,,,,,,,,,,,,,,,,,"zilo"
"418",,"418",,"ХРОМАТЬ","GO LIMPING",,,,,"рекъулъи",,,,,,,,,,,,,,,,,,"zilo"
"419",,"419",,"ГЛУХОЙ","DEAF",,,,,"гоъи",,,,,,,,,,,,,,,,,,"zilo"
"420",,"420",,"НЕМОЙ","MUTE",,,,,"мицци цинесса",,,,,,,,,,,,,,,,,,"zilo"
"421",,"421",,"СЛЕПОЙ","BLIND",,,,,"бот1и",,,,,,,,,,,,,,,,,,"zilo"
"422",,"422",,"ПЬЯНЫЙ","INTOXICATED",,,,,"в=егулъиб",,,,,,,,,,,,,,,,,,"zilo"
"423",,"423",,"ГОЛЫЙ","NAKED",,,,,"в=еч1угу",,,,,,,,,,,,,,,,,,"zilo"
"424",,"424",,"ЕСТЬ (ПЕРЕХ.)","EAT (TR)",,,,,"к1амми",,,,,,,,,,,,,,,,,,"zilo"
"425",,"425",,"ЕСТЬ (НЕПЕРЕХ.)","EAT (INTR)",,,,,"в=укон",,,,,,,,,,,,,,,,,,"zilo"
"426",,"426",,"КОРМИТЬ (СКОТИНУ)","FEED (CATTLE)",,,,,"б=иконлъи",,,,,,,,,,,,,,,,,,"zilo"
"427",,"427",,"ПИЩА","FOOD",,,,,"к1амми ц1адия",,,,,,,,,,,,,,,,,,"zilo"
"428",,"428",,"СОЗРЕВАТЬ","RIPEN",,,,,"б=иъуний",,,,,,,,,,,,,,,,,,"zilo"
"429",,"429",,"ГНИТЬ","ROT",,,,,"тури",,,,,,,,,,,,,,,,,,"zilo"
"430",,"430",,"ГНИЛОЙ","ROTTEN",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"431",,"431",,"ПЛЕСЕНЬ","MILDEW",,,,,"ккаланниб",,,,,,,,,,,,,,,,,,"zilo"
"432",,"432",,"ВЯНУТЬ (О ЦВЕТКЕ)","WITHER (OF FLOWER)",,,,,"б=еч1анний",,,,,,,,,,,,,,,,,,"zilo"
"433",,"433",,"ПИТЬ","DRINK",,,,,"ц1ади",,,,,,,,,,,,,,,,,,"zilo"
"434","433","434",,"ПИТЬ (ГЛОТКАМИ)","DRINK (SIP)",,,"opt",,"ц1ади",,,,,,,,,,,,,,,,,,"zilo"
"435",,"435",,"БЫТЬ ГОЛОДНЫМ","BE HUNGRY",,,,,"чолтой",,,,,,,,,,,,,,,,,,"zilo"
"436",,"436",,"ХОТЕТЬ ПИТЬ","BE THIRSTY",,,,,"гьонкъоч1ой",,,,,,,,,,,,,,,,,,"zilo"
"437",,"437",,"СОСАТЬ","SUCK (V)",,,,,"ц1ц1уннери",,,,,,,,,,,,,,,,,,"zilo"
"438",,"438",,"ЖЕВАТЬ","CHEW (V)",,,,,"ч1амми",,,,,,,,,,,,,,,,,,"zilo"
"439",,"439",,"ГЛОТАТЬ","SWALLOW (V)",,,,,"б=ик1к1унний",,,,,,,,,,,,,,,,,,"zilo"
"440",,"440",,"ГРЫЗТЬ","GNAW (V)",,,,,"ч1амми",,,,,,,,,,,,,,,,,"<strong>which is primary?</strong>","zilo"
"2013",,"440",,"ГРЫЗТЬ","GNAW (V)",,,,,"к1амми",,,,,,,,,,,,,,,,,,"zilo"
"441",,"441",,"ВАРИТЬ","BOIL (TR, FOOD)",,,,,"б=илъон",,,,,,,,,,,,,,,,,,"zilo"
"442",,"442",,"ВАРИТЬСЯ","BOIL (INTR, OF FOOD)",,,,,"р=илъонни",,,,,,,,,,,,,,,,,,"zilo"
"443",,"443",,"КИПЯТИТЬ","BOIL (TR, OF WATER)",,,,,"охонлъи",,,,,,,,,,,,,,,,,,"zilo"
"444",,"444",,"КИПЕТЬ","BOIL (INTR, OF WATER)",,,,,"охонний",,,,,,,,,,,,,,,,,,"zilo"
"445",,"445",,"ЖАРИТЬ","FRY (TR, FOOD)",,,,,"бежа",,,,,,,,,,,,,,,,,,"zilo"
"446","445","446",,"ПЕЧЬ (ХЛЕБ)","BAKE (TR, OF BREAD)",,,,,"бежа",,,,,,,,,,,,,,,,,,"zilo"
"447",,"447",,"КРЫШКА (КОТЛА)","LID (OF CAULDRON)","sg",,,,"ала",,,,,,,,,,,,,,,,,,"zilo"
"447",,"447",,,,"pl","aux",,,"алибол",,,,,,,,,,,,,,,,,,"zilo"
"448",,"448",,"КОТЕЛ (МЕТАЛЛИЧЕСКИЙ)","CAULDRON (METAL)","sg",,,,"хаги",,,,,,,,,,,,,,,,,,"zilo"
"448",,"448",,,,"pl","aux",,,"хагил",,,,,,,,,,,,,,,,,,"zilo"
"449",,"449",,"ГОРШОК (ГЛИНЯНЫЙ)","CLAY POT","sg",,"opt",,"хъаба",,,,,,,,,,,,,,,,,,"zilo"
"449",,"449",,,,"pl","aux","opt",,"хъабибол",,,,,,,,,,,,,,,,,,"zilo"
"450",,"450",,"МИСКА","BOWL","sg",,,,"чингил",,,,,,,,,,,,,,,,,,"zilo"
"450",,"450",,,,"pl","aux",,,"чингилол",,,,,,,,,,,,,,,,,,"zilo"
"451",,"451",,"ТАРЕЛКА","PLATE","sg",,,,"гъадара",,,,,,,,,,,,,,,,,,"zilo"
"451",,"451",,,,"pl","aux",,,"гъадардобил",,,,,,,,,,,,,,,,,,"zilo"
"452",,"452",,"ПОСУДА","DISHES",,,"opt",,"къайц1а",,,,,,,,,,,,,,,,,,"zilo"
"453",,"453",,"КУВШИН ДЛЯ НОШЕНИЯ ВОДЫ","PITCHER FOR CARRYING WATER","sg",,,,"хъверу",,,,,,,,,,,,,,,,,,"zilo"
"453",,"453",,,,"pl","aux",,,"хъвердобил",,,,,,,,,,,,,,,,,,"zilo"
"454",,"454",,"ЛОЖКА","SPOON","sg",,,,"арком",,,,,,,,,,,,,,,,,,"zilo"
"454",,"454",,,,"pl","aux",,,"аркомил",,,,,,,,,,,,,,,,,,"zilo"
"455",,"455",,"ВИЛКА","FORK","sg",,,,"ц1уммур",,,,,,,,,,,,,,,,,,"zilo"
"455",,"455",,,,"pl","aux",,,"ц1уммурдул",,,,,,,,,,,,,,,,,,"zilo"
"456",,"456",,"ПОЛОВНИК","LADLE","sg",,,,"гама",,,,,,,,,,,,,,,,,,"zilo"
"456",,"456",,,,"pl","aux",,,"гамибол",,,,,,,,,,,,,,,,,,"zilo"
"457",,"457",,"ШУМОВКА","SKIMMER","sg",,,,"хинк1илахом",,,,,,,,,,,,,,,,,,"zilo"
"457",,"457",,,,"pl","aux",,,"хинк1илахомил",,,,,,,,,,,,,,,,,,"zilo"
"458",,"458",,"МЕРКА ДЛЯ МУКИ (СРЕДНЯЯ)","FLOUR MEASURE","sg",,,,"бохосол",,,,,,,,,,,,,,,,,,"zilo"
"458",,"458",,,,"pl","aux",,,"бохосомил",,,,,,,,,,,,,,,,,,"zilo"
"459",,"459",,"СИТО","SIEVE (N)","sg",,,,"сусук1у",,,,,,,,,,,,,,,,,,"zilo"
"459",,"459",,,,"pl","aux",,,"сусук1обил",,,,,,,,,,,,,,,,,,"zilo"
"460",,"460",,"ЧИСТИТЬ (ФРУКТЫ)","PEEL (TR, OF FRUIT)",,,,,"б=ец1омиди",,,,,,,,,,,,,,,,,,"zilo"
"461",,"461",,"ПРОСЕИВАТЬ","SIEVE (V)",,,,,"куди",,,,,,,,,,,,,,,,,,"zilo"
"462",,"462",,"ПРОЦЕЖИВАТЬ","STRAIN",,,,,"руц1ц1и",,,,,,,,,,,,,,,,,,"zilo"
"463",,"463",,"СМЕШИВАТЬ","MIX (TR)",,,,,"абжолъи",,,,,,,,,,,,,,,,,,"zilo"
"464",,"464",,"СМЕШИВАТЬСЯ","MIX (INTR)",,,,,"чурукилъи",,,,,,,,,,,,,,,,,,"zilo"
"465",,"465",,"РАЗМЕШИВАТЬ","STIR",,,,,"б=ергъолъи",,,,,,,,,,,,,,,,,,"zilo"
"466",,"466",,"ХЛЕБ","BREAD","sg",,,,"гъан",,,,,,,,,,,,,,,,,,"zilo"
"466",,"466",,,,"pl","aux",,,"гъанол",,,,,,,,,,,,,,,,,,"zilo"
"467",,"467",,"ТОЛОКНО","FRIED FLOUR",,,,,"эншур",,,,,,,,,,,,,,,,,,"zilo"
"468",,"468",,"СОЛОД","MALT",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"469",,"469",,"ЖАРЕНОЕ ЗЕРНО","FRIED GRAIN",,,,,"рещи",,,,,,,,,,,,,,,,,,"zilo"
"470",,"470",,"ЧУДУ","CHUDU","sg",,,,"ингур",,,,,,,,,,,,,,,,,,"zilo"
"470",,"470",,,,"pl","aux",,,"ингурдул",,,,,,,,,,,,,,,,,,"zilo"
"471",,"471",,"ТЕСТО","DOUGH",,,,,"гьат1и",,,,,,,,,,,,,,,,,,"zilo"
"472",,"472",,"МЕСИТЬ (ТЕСТО)","KNEAD",,,,,"бергъолъи",,,,,,,,,,,,,,,,,,"zilo"
"473",,"473",,"МУКА","FLOUR",,,,,"эншур",,,,,,,,,,,,,,,,,,"zilo"
"474",,"474",,"МОЛОТЬ (МУКУ)","GRIND (FLOUR)",,,,,"ихохъи",,,,,,,,,,,,,,,,,,"zilo"
"475",,"475",,"МЕЛЬНИЦА","MILL","sg",,,,"ихоб",,,,,,,,,,,,,,,,,,"zilo"
"475",,"475",,,,"pl","aux",,,"ихобил",,,,,,,,,,,,,,,,,,"zilo"
"475",,"475",,,,"loc.ess","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"476",,"476",,"МЯСО","MEAT",,,,,"рикьи",,,,,,,,,,,,,,,,,,"zilo"
"477",,"477",,"КОЛБАСА","SAUSAGE","sg",,,,"рудил",,,,,,,,,,,,,,,,,,"zilo"
"477",,"477",,,,"pl","aux",,,"рудилол",,,,,,,,,,,,,,,,,,"zilo"
"478",,"478",,"БУЛЬОН","BROTH",,,,,"кощи",,,,,,,,,,,,,,,,,,"zilo"
"479",,"479",,"ХИНКАЛ","KHINKAL","sg",,,,"хинк1ил",,,,,,,,,,,,,,,,,"<strong>pl. or sg.?</strong>","zilo"
"479",,"479",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"480",,"480",,"ВИНОГРАД","GRAPE","sg",,,,"ч1ич1и",,,,,,,,,,,,,,,,,"<strong>should probably annotated as NSG=NPL</strong>","zilo"
"480",,"480",,,,"pl","aux",,,"ч1ич1и",,,,,,,,,,,,,,,,,,"zilo"
"481",,"481",,"ОРЕХ ЛЕСНОЙ","HAZELNUT","sg",,,,"парси авъал",,,,,,,,,,,,,,,,,,"zilo"
"481",,"481",,,,"pl","aux",,,"парси авъалол",,,,,,,,,,,,,,,,,,"zilo"
"482",,"482",,"ОРЕХ ГРЕЦКИЙ","WALNUT","sg",,,,"авъал",,,,,,,,,,,,,,,,,,"zilo"
"482",,"482",,,,"pl","aux",,,"авъалол",,,,,,,,,,,,,,,,,,"zilo"
"483",,"483",,"УРБЕЧ","URBECH",,,"opt",,"турти",,,,,,,,,,,,,,,,,,"zilo"
"484",,"484",,"ЖИР (КУЛИНАРНЫЙ ПРОДУКТ)","GREASE",,,,,"л1урл1а",,,,,,,,,,,,,,,,,,"zilo"
"485",,"485",,"СЫЧУГ","MAW","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"485",,"485",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"486",,"486",,"ПОТРОХА","GIBLETS",,,,,"гьину миса",,,,,,,,,,,,,,,,,,"zilo"
"487",,"487",,"СОЛЬ","SALT",,,,,"ц1ц1он",,,,,,,,,,,,,,,,,,"zilo"
"488",,"488",,"МЁД","HONEY",,,,,"гьунц1ы",,,,,,,,,,,,,,,,,,"zilo"
"489",,"489",,"САХАР","SUGAR",,,,,"чахъар",,,,,,,,,,,,,,,,,,"zilo"
"2014",,"489",,"САХАР","SUGAR",,,,"x","писок",,,,,,,,,,,,,,,,,,"zilo"
"490",,"490",,"МОЛОКО","MILK (N.)",,,,,"щи2в",,,,,,,,,,,,,,,,,,"zilo"
"491",,"491",,"ДОИТЬ","MILK (V.)",,,,,"берч1и",,,,,,,,,,,,,,,,,,"zilo"
"492",,"492",,"СЫР","CHEESE",,,,,"ч1амми",,,,,,,,,,,,,,,,,,"zilo"
"493",,"493",,"СЫВОРОТКА","WHEY",,,,,"эрц1и",,,,,,,,,,,,,,,,,,"zilo"
"494",,"494",,"МОЛОЗИВО","FOREMILK",,,,,"ц1ир",,,,,,,,,,,,,,,,,,"zilo"
"495",,"495",,"СМЕТАНА","SOUR CREAM",,,,,"эл",,,,,,,,,,,,,,,,,,"zilo"
"496",,"496",,"СЛИВОЧНОЕ МАСЛО","BUTTER",,,,,"л1урл1а",,,,,,,,,,,,,,,,,,"zilo"
"497",,"497",,"ВИНО","WINE",,,,,"вино",,,,,,,,,,,,,,,,,,"zilo"
"498",,"498",,"ХМЕЛЬНОЙ НАПИТОК","FERMENTED DRINK",,,,,"ч1аъа",,,,,,,,,,,,,,,,,,"zilo"
"499",,"499",,"БРОДИТЬ (О ТЕСТЕ)","FERMENT (OF DOUGH)",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"500",,"500",,"СВЕРТЫВАТЬСЯ (О МОЛОКЕ)","CURDLE (INTR, OF MILK)",,,,,"р=еддо",,,,,,,,,,,,,,,,,,"zilo"
"501",,"501",,"ЯЙЦО","EGG","sg",,,,"к1орк1он",,,,,,,,,,,,,,,,,,"zilo"
"501",,"501",,,,"pl","aux",,,"к1орк1омил",,,,,,,,,,,,,,,,,,"zilo"
"502",,"502",,"ЖЕЛТОК","EGG YOLK",,,,,"чакку к1орк1он",,,,,,,,,,,,,,,,,"<strong>mass?</strong>","zilo"
"503",,"503",,"НАДЕВАТЬ ПЛАТЬЕ","PUT ON (DRESS)",,,,,"р=икьин",,,,,,,,,,,,,,,,,,"zilo"
"504","503","504",,"НАДЕВАТЬ ШТАНЫ","PUT ON (TROUSERS)",,,,,"р=икьин",,,,,,,,,,,,,,,,,,"zilo"
"505",,"505",,"НАДЕВАТЬ ШАПКУ","PUT ON (HAT)",,,,,"б=ик1олъи",,,,,,,,,,,,,,,,,,"zilo"
"506",,"506",,"СНИМАТЬ ПЛАТЬЕ","REMOVE (DRESS)",,,,,"р=ухи",,,,,,,,,,,,,,,,,,"zilo"
"507","506","507",,"СНИМАТЬ ШТАНЫ","REMOVE (TROUSERS)",,,,,"р=ухи",,,,,,,,,,,,,,,,,,"zilo"
"508","506","508",,"СНИМАТЬ ШАПКУ","REMOVE (HAT)",,,,,"б=ухи",,,,,,,,,,,,,,,,,,"zilo"
"509",,"509",,"ОДЕЖДА","CLOTHES",,,,,"роъол",,,,,,,,,,,,,,,,,,"zilo"
"510",,"510",,"ТКАНЬ, СУКНО","FABRIC",,,,,"хам",,,,,,,,,,,,,,,,,,"zilo"
"511",,"511",,"ПРЯСТЬ","SPIN",,,,,"рекун джеди",,,,,,,,,,,,,,,,,,"zilo"
"512",,"512",,"ВЕРЕТЕНО","SPINDLE",,,,,"мига",,,,,,,,,,,,,,,,,,"zilo"
"514",,"514",,"ШИТЬ","SEW",,,,,"б=ахон",,,,,,,,,,,,,,,,,,"zilo"
"515",,"515",,"КРОИТЬ","CUT OUT (CLOTH)",,,,,"б=укъи",,,,,,,,,,,,,,,,,,"zilo"
"516",,"516",,"ИГЛА","NEEDLE","sg",,,,"бежун",,,,,,,,,,,,,,,,,,"zilo"
"516",,"516",,,,"pl","aux",,,"бежумол",,,,,,,,,,,,,,,,,,"zilo"
"517",,"517",,"СПИЦА","KNITTING NEEDLE","sg",,,,"роъол бещийа бежун",,,,,,,,,,,,,,,,,"<strong>descriptive?</strong>","zilo"
"517",,"517",,,,"pl","aux",,,"роъол бещийа бежумол",,,,,,,,,,,,,,,,,,"zilo"
"518",,"518",,"ШИЛО","AWL","sg",,,,"гьимо",,,,,,,,,,,,,,,,,,"zilo"
"518",,"518",,,,"pl","aux",,,"гьимодул",,,,,,,,,,,,,,,,,,"zilo"
"519",,"519",,"НИТКА","THREAD","sg",,,,"рекун",,,,,,,,,,,,,,,,,,"zilo"
"519",,"519",,,,"pl","aux",,,"рекумол",,,,,,,,,,,,,,,,,,"zilo"
"520",,"520",,"МОТОК НИТОК","SKEIN","sg",,,,"рекумал1и к1ошк1он",,,,,,,,,,,,,,,,,,"zilo"
"520",,"520",,,,"pl","aux",,,"рекумал1и к1ошк1омил",,,,,,,,,,,,,,,,,,"zilo"
"521",,"521",,"НАПЕРСТОК","THIMBLE","sg",,,,"ц1ек1а",,,,,,,,,,,,,,,,,,"zilo"
"521",,"521",,,,"pl","aux",,,"ц1ек1обил",,,,,,,,,,,,,,,,,,"zilo"
"522",,"522",,"ГРЕБЕНЬ ДЛЯ ШЕРСТИ","WOOL COMB","sg",,,,"гьол1у",,,,,,,,,,,,,,,,"Used in context: <i>(михи рохуйа) гьолӀу</i>",,"zilo"
"522",,"522",,,,"pl","aux",,,"гьол1одул",,,,,,,,,,,,,,,,,,"zilo"
"523",,"523",,"ТУЛУП, ШУБА","FUR COAT","sg",,,,"бишо",,,,,,,,,,,,,,,,,,"zilo"
"523",,"523",,,,"pl","aux",,,"бишодул",,,,,,,,,,,,,,,,,,"zilo"
"524",,"524",,"БУРКА","SHEPHERD’S COAT","sg",,,,"буртина",,,,,,,,,,,,,,,,,,"zilo"
"524",,"524",,,,"pl","aux",,,"буртинол",,,,,,,,,,,,,,,,,,"zilo"
"525",,"525",,"ПЛАТЬЕ ЖЕНСКОЕ","WOMAN'S DRESS","sg",,,,"гурдо",,,,,,,,,,,,,,,,,,"zilo"
"525",,"525",,,,"pl","aux",,,"гурдибол",,,,,,,,,,,,,,,,,,"zilo"
"526","525","526",,"РУБАШКА","SHIRT","sg",,,,"гурдо",,,,,,,,,,,,,,,,,,"zilo"
"526",,"526",,,,"pl","aux",,,"гурдибол",,,,,,,,,,,,,,,,,,"zilo"
"527",,"527",,"РУКАВ","SLEEVE","sg",,,,"квелъир",,,,,,,,,,,,,,,,,,"zilo"
"527",,"527",,,,"pl","aux",,,"квелъирдул",,,,,,,,,,,,,,,,,,"zilo"
"528",,"528",,"ШТАНЫ","TROUSERS","sg",,,,"орчоги",,,,,,,,,,,,,,,,,,"zilo"
"528",,"528",,,,"pl","aux",,,"орчогобил",,,,,,,,,,,,,,,,,,"zilo"
"529",,"529",,"НОСОК","SOCK","sg",,,,"падан",,,,,,,,,,,,,,,,,,"zilo"
"529",,"529",,,,"pl","aux",,,"падамил",,,,,,,,,,,,,,,,,,"zilo"
"530",,"530",,"ОБУВЬ, БОТИНОК","SHOE","sg",,,,"насил",,,,,,,,,,,,,,,,,,"zilo"
"530",,"530",,,,"pl","aux",,,"насилол",,,,,,,,,,,,,,,,,,"zilo"
"531",,"531",,"САПОГ","BOOT","sg",,,,"чакмайи",,,,,,,,,,,,,,,,,,"zilo"
"531",,"531",,,,"pl","aux",,,"чакмайил",,,,,,,,,,,,,,,,,,"zilo"
"532",,"532",,"ГОЛЕНИЩЕ","BOOT-TOP","sg",,"opt",,"сакур",,,,,,,,,,,,,,,,,,"zilo"
"532",,"532",,,,"pl","aux","opt",,"сакурдул",,,,,,,,,,,,,,,,,,"zilo"
"533",,"533",,"ШАПКА","HEADDRESS","sg",,,,"авъара",,,,,,,,,,,,,,,,,,"zilo"
"533",,"533",,,,"pl","aux",,,"авъардул",,,,,,,,,,,,,,,,,,"zilo"
"534",,"534",,"РЕМЕНЬ","BELT","sg",,,,"рокьучул",,,,,,,,,,,,,,,,,,"zilo"
"534",,"534",,,,"pl","aux",,,"рокьучулол",,,,,,,,,,,,,,,,,,"zilo"
"536",,"536",,"РУКАВИЦА","MITTEN","sg",,,,"гвадача",,,,,,,,,,,,,,,,,,"zilo"
"536",,"536",,,,"pl","aux",,,"гвадачобил",,,,,,,,,,,,,,,,,,"zilo"
"537",,"537",,"ПЛАТОК ЖЕНСКИЙ","HEADSCARF","sg",,,,"к1ази",,,,,,,,,,,,,,,,,,"zilo"
"537",,"537",,,,"pl","aux",,,"к1азил",,,,,,,,,,,,,,,,,,"zilo"
"538",,"538",,"ЧУХТА","CHUKHTA","sg",,"opt",,"чухт1у",,,,,,,,,,,,,,,,,,"zilo"
"538",,"538",,,,"pl","aux","opt",,"чухт1ибол",,,,,,,,,,,,,,,,,,"zilo"
"539",,"539",,"КАРМАН","POCKET","sg",,,,"кисав",,,,,,,,,,,,,,,,,,"zilo"
"539",,"539",,,,"pl","aux",,,"кисавол",,,,,,,,,,,,,,,,,,"zilo"
"539",,"539",,,,"loc.ess","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"540",,"540",,"ПУГОВИЦА","BUTTON","sg",,,,"миргъал",,,,,,,,,,,,,,,,,,"zilo"
"540",,"540",,,,"pl","aux",,,"миргъалол",,,,,,,,,,,,,,,,,,"zilo"
"541",,"541",,"ЗАСТЕЖКА","FASTENER","sg",,,,"рихолийа",,,,,,,,,,,,,,,,,,"zilo"
"541",,"541",,,,"pl","aux",,,"рихолийал",,,,,,,,,,,,,,,,,,"zilo"
"542",,"542",,"КОЛЬЦО","RING","sg",,,,"ц1ик1алъол",,,,,,,,,,,,,,,,,,"zilo"
"542",,"542",,,,"pl","aux",,,"ц1ик1алъолол",,,,,,,,,,,,,,,,,,"zilo"
"543",,"543",,"БРАСЛЕТ","BRACELET","sg",,,,"кверкъин",,,,,,,,,,,,,,,,,,"zilo"
"543",,"543",,,,"pl","aux",,,"кверкъимол",,,,,,,,,,,,,,,,,,"zilo"
"544",,"544",,"ОЖЕРЕЛЬЕ","NECKLACE","sg",,,,"миххил",,,,,,,,,,,,,,,,"'beads’","<strong>count as colexified or not?</strong>","zilo"
"544",,"544",,,,"pl","aux",,,"миххил",,,,,,,,,,,,,,,,,,"zilo"
"545",,"545",,"БУСИНА","BEAD","sg",,,,"миххи",,,,,,,,,,,,,,,,,,"zilo"
"545",,"545",,,,"pl","aux",,,"миххил",,,,,,,,,,,,,,,,,,"zilo"
"546",,"546",,"СЕРЕЖКА","EARRING","sg",,,,"киц1у",,,,,,,,,,,,,,,,,,"zilo"
"546",,"546",,,,"pl","aux",,,"киц1обил",,,,,,,,,,,,,,,,,,"zilo"
"547",,"547",,"ТАТУИРОВКА","TATTOO","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"547",,"547",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"548",,"548",,"РАСЧЕСКА, ГРЕБЕНЬ","COMB (N.)","sg",,,,"гьокьу",,,,,,,,,,,,,,,,,,"zilo"
"548",,"548",,,,"pl","aux",,,"гьокьудул",,,,,,,,,,,,,,,,,,"zilo"
"549",,"549",,"ПРИЧЕСЫВАТЬ","COMB (V. TR.)",,,,,"рохо",,,,,,,,,,,,,,,,,,"zilo"
"550",,"550",,"КОСА ЖЕНСКАЯ","BRAID","sg",,,,"гъал",,,,,,,,,,,,,,,,,"<strong>sg. tantum? sg=pl?</strong>","zilo"
"550",,"550",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"553",,"553",,"БРИТВА","RAZOR","sg",,,,"мегажу ханийа бесун",,,,,,,,,,,,,,,,,"<strong>some kind of description, probably omit</strong>","zilo"
"553",,"553",,,,"pl","aux",,,"мегажобил ханийал бесумол",,,,,,,,,,,,,,,,,,"zilo"
"554",,"554",,"БРИТЬ","SHAVE",,,,,"ханни",,,,,,,,,,,,,,,,,,"zilo"
"555",,"555",,"СТРИЧЬ","CUT (HAIR)",,,"opt",,"къири",,,,,,,,,,,,,,,,,,"zilo"
"556",,"556",,"МЫЛО","SOAP","sg",,,,"сапун",,,,,,,,,,,,,,,,,,"zilo"
"556",,"556",,,,"pl","aux",,,"сапумол",,,,,,,,,,,,,,,,,,"zilo"
"557",,"557",,"ЗЕРКАЛО","MIRROR","sg",,,,"мат1у",,,,,,,,,,,,,,,,,,"zilo"
"557",,"557",,,,"pl","aux",,,"мат1одул",,,,,,,,,,,,,,,,,,"zilo"
"558",,"558",,"ДОМ","HOUSE","sg",,,,"милки",,,,,,,,,,,,,,,,,,"zilo"
"558",,"558",,,,"pl","aux",,,"милкил",,,,,,,,,,,,,,,,,,"zilo"
"558",,"558",,,,"loc.ess","aux",,,"милкиллъу",,,,,,,,,,,,,,,,,,"zilo"
"559",,"559",,"РАЗВАЛИНА","RUIN","pl",,,,"ч1адилол",,,,,,,,,,,,,,,,,"<strong>meaning of sg.?</strong>","zilo"
"560",,"560",,"ДВОР","YARD","sg",,,,"рей",,,,,,,,,,,,,,,,,,"zilo"
